48.0773586507, -63.0747791168, 0.0000000000
48.0773586507, -63.0747791168, 0.0000000000
47.7320910854, -63.1816520180, 0.0000000000
47.7320910854, -63.1816520180, 0.0000000000
47.1345744298, -63.3713825684, 0.0000000000
47.1345744298, -63.3713825684, 0.0000000000
46.8627996356, -63.4592724251, 0.0000000000
46.8627996356, -63.4592724251, 0.0000000000
46.1966125324, -63.6779093670, 0.0000000000
46.1966125324, -63.6779093670, 0.0000000000
45.6474300892, -63.8607904894, 0.0000000000
45.6474300892, -63.8607904894, 0.0000000000
43.9990094009, -64.4186860434, 0.0000000000
43.9990094009, -64.4186860434, 0.0000000000
43.7647099906, -64.4986983426, 0.0000000000
43.7647099906, -64.4986983426, 0.0000000000
43.2927226392, -64.6602294020, 0.0000000000
43.2927226392, -64.6602294020, 0.0000000000
42.9209498786, -64.7877339517, 0.0000000000
42.9209498786, -64.7877339517, 0.0000000000
42.3390364015, -64.9876772286, 0.0000000000
42.3390364015, -64.9876772286, 0.0000000000
41.2825122564, -65.3514927862, 0.0000000000
41.2825122564, -65.3514927862, 0.0000000000
40.3656438121, -65.6677522138, 0.0000000000
40.3656438121, -65.6677522138, 0.0000000000
39.9303192841, -65.8180340484, 0.0000000000
39.9303192841, -65.8180340484, 0.0000000000
39.8671784713, -65.8398372866, 0.0000000000
39.8671784713, -65.8398372866, 0.0000000000
39.3689220558, -66.0119424494, 0.0000000000
39.3689220558, -66.0119424494, 0.0000000000
38.3846379801, -66.3522165868, 0.0000000000
38.3846379801, -66.3522165868, 0.0000000000
37.9195196522, -66.5131685213, 0.0000000000
37.9195196522, -66.5131685213, 0.0000000000
37.4288905112, -66.6830843096, 0.0000000000
37.4288905112, -66.6830843096, 0.0000000000
36.9419578853, -66.8518845151, 0.0000000000
36.9419578853, -66.8518845151, 0.0000000000
35.5679000989, -67.3293885910, 0.0000000000
35.5679000989, -67.3293885910, 0.0000000000
35.1007055528, -67.4922520520, 0.0000000000
35.1007055528, -67.4922520520, 0.0000000000
34.6074665208, -67.6645436789, 0.0000000000
34.6074665208, -67.6645436789, 0.0000000000
34.1536724174, -67.8234158584, 0.0000000000
34.1536724174, -67.8234158584, 0.0000000000
33.7069005627, -67.9802066488, 0.0000000000
33.7069005627, -67.9802066488, 0.0000000000
31.9733400964, -68.5929113617, 0.0000000000
31.9733400964, -68.5929113617, 0.0000000000
30.7029833404, -69.0473870683, 0.0000000000
30.7029833404, -69.0473870683, 0.0000000000
30.2097002138, -69.2253859435, 0.0000000000
30.2097002138, -69.2253859435, 0.0000000000
29.8398843625, -69.3594562611, 0.0000000000
29.8398843625, -69.3594562611, 0.0000000000
28.3584819090, -69.9025104519, 0.0000000000
28.3584819090, -69.9025104519, 0.0000000000
28.0328469101, -70.0232993085, 0.0000000000
28.0328469101, -70.0232993085, 0.0000000000
27.0923901481, -70.3753575288, 0.0000000000
27.0923901481, -70.3753575288, 0.0000000000
26.7992450285, -70.4861323588, 0.0000000000
26.7992450285, -70.4861323588, 0.0000000000
24.9750468278, -71.1878691459, 0.0000000000
24.9750468278, -71.1878691459, 0.0000000000
24.7394670665, -71.2801846020, 0.0000000000
24.7394670665, -71.2801846020, 0.0000000000
24.5104934645, -71.3703119161, 0.0000000000
24.5104934645, -71.3703119161, 0.0000000000
24.0820659155, -71.5400398471, 0.0000000000
24.0820659155, -71.5400398471, 0.0000000000
23.4648078395, -71.7871875889, 0.0000000000
23.4648078395, -71.7871875889, 0.0000000000
22.7069576738, -72.0951016487, 0.0000000000
22.7069576738, -72.0951016487, 0.0000000000
22.0050020347, -72.3850140250, 0.0000000000
22.0050020347, -72.3850140250, 0.0000000000
21.6227474733, -72.5449107023, 0.0000000000
21.6227474733, -72.5449107023, 0.0000000000
21.3519827916, -72.6590741923, 0.0000000000
21.3519827916, -72.6590741923, 0.0000000000
21.2206046114, -72.7147447108, 0.0000000000
21.2206046114, -72.7147447108, 0.0000000000
19.9812029211, -73.2493712668, 0.0000000000
19.9812029211, -73.2493712668, 0.0000000000
19.8897028344, -73.2895537599, 0.0000000000
19.8897028344, -73.2895537599, 0.0000000000
19.8008493256, -73.3286728688, 0.0000000000
19.8008493256, -73.3286728688, 0.0000000000
19.4684106845, -73.4759154218, 0.0000000000
19.4684106845, -73.4759154218, 0.0000000000
19.1442312081, -73.6208795273, 0.0000000000
19.1442312081, -73.6208795273, 0.0000000000
18.7709990575, -73.7895380510, 0.0000000000
18.7709990575, -73.7895380510, 0.0000000000
18.1705222751, -74.0650639655, 0.0000000000
18.1705222751, -74.0650639655, 0.0000000000
18.1305805165, -74.0835823122, 0.0000000000
18.1305805165, -74.0835823122, 0.0000000000
17.8416232075, -74.2182947874, 0.0000000000
17.8416232075, -74.2182947874, 0.0000000000
17.8107830346, -74.2327509081, 0.0000000000
17.8107830346, -74.2327509081, 0.0000000000
17.2622238299, -74.4925231180, 0.0000000000
17.2622238299, -74.4925231180, 0.0000000000
16.9978400819, -74.6195889527, 0.0000000000
16.9978400819, -74.6195889527, 0.0000000000
16.2722041594, -74.9751438933, 0.0000000000
16.2722041594, -74.9751438933, 0.0000000000
15.8353425622, -75.1944607654, 0.0000000000
15.8353425622, -75.1944607654, 0.0000000000
15.4034342103, -75.4156209941, 0.0000000000
15.4034342103, -75.4156209941, 0.0000000000
15.2325341724, -75.5044156182, 0.0000000000
15.2325341724, -75.5044156182, 0.0000000000
15.0309246717, -75.6101647046, 0.0000000000
15.0309246717, -75.6101647046, 0.0000000000
14.6503630543, -75.8129233845, 0.0000000000
